polish,english,category,subtext,accepted_answers,frequency_rank
uważam,believe,misc,,"[""believe""]",241
wróci,will return,misc,,"[""will return""]",242
niczym,like,misc,,"[""like""]",243
dasz,dash,misc,,"[""dash""]",244
pracuję,I work,misc,,"[""i work""]",245
rady,tips,misc,,"[""tips""]",246
mike,mike,misc,,"[""mike""]",247
znaleźliśmy,we found,misc,,"[""we found""]",248
oraz,and,misc,,"[""and""]",249
oboje,both,misc,,"[""both""]",250
nikomu,to no one,misc,,"[""to no one"",""no one""]",251
złego,bad,misc,,"[""bad""]",252
samym,alone,misc,,"[""alone""]",253
rodzinę,family,misc,,"[""family""]",254
cicho,quietly,misc,,"[""quietly""]",255
istnieje,there is,misc,,"[""there is""]",256
zrobiłam,I made,misc,,"[""i made""]",257
mimo,despite,misc,,"[""despite""]",258
odkąd,since,misc,,"[""since""]",259
uważasz,believe,misc,,"[""believe""]",260
musiała,must have,misc,,"[""must have""]",261
leci,flies,misc,,"[""flies""]",262
jakiegoś,of some,misc,,"[""of some""]",263
spróbować,try,verb,,"[""try""]",264
męża,husband,misc,,"[""husband""]",265
kupić,purchase,verb,,"[""purchase""]",266
moment,moment,misc,,"[""moment""]",267
zatem,so,misc,,"[""so""]",268
prawdziwe,real,adjective,,"[""real""]",269
zła,bad,misc,,"[""bad""]",270
cie,thou,noun,,"[""thou""]",271
osób,people,misc,,"[""people""]",272
wezmę,I'll take,misc,,"[""i'll take""]",273
takiej,such,misc,,"[""such""]",274
mówiła,she said,misc,,"[""she said""]",275
wiadomości,news,misc,,"[""news""]",276
sześć,six,misc,,"[""six""]",277
żonę,wife,misc,,"[""wife""]",278
gość,Guest,noun,,"[""guest""]",279
dziewczyną,girl,misc,,"[""girl""]",280
słyszałeś,heard,misc,,"[""heard""]",281
około,about,misc,,"[""about""]",282
fbi,fbi,misc,,"[""fbi""]",283
mężczyzna,man,adjective,,"[""man""]",284
boję,I'm afraid,misc,,"[""i'm afraid""]",285
tędy,this way,misc,,"[""this way""]",286
znajdziemy,find,misc,,"[""find""]",287
walczyć,struggle,verb,,"[""struggle""]",288
zamiar,intent,misc,,"[""intent""]",289
kocha,loves,misc,,"[""loves""]",290
zajmę,I'll take,misc,,"[""i'll take""]",291
osobą,person,misc,,"[""person""]",292
historii,stories,misc,,"[""stories""]",293
ciągu,string,misc,,"[""string""]",294
wasze,your,misc,,"[""your""]",295
boli,hurts,misc,,"[""hurts""]",296
panno,Miss,misc,,"[""miss""]",297
powinna,should,adjective,,"[""should""]",298
strasznie,terribly,adverb,,"[""terribly""]",299
and,and,misc,,"[""and""]",300
powodzenia,good luck,noun,,"[""good luck""]",301
panem,Mr.,misc,,"[""mr.""]",302
bracie,brother,noun,,"[""brother""]",303
zwykle,usually,misc,,"[""usually""]",304
czyż,whether,misc,,"[""whether""]",305
wracam,back,misc,,"[""back""]",306
tom,volume,misc,,"[""volume""]",307
niby,seemingly,misc,,"[""seemingly""]",308
umrzeć,die,verb,,"[""die""]",309
następnym,next,misc,,"[""next""]",310
zadzwonię,call,misc,,"[""call""]",311
gotowi,ready,misc,,"[""ready""]",312
niedługo,coming soon,misc,,"[""coming soon""]",313
ojcze,Father,misc,,"[""father""]",314
przyjdzie,will come,misc,,"[""will come""]",315
myśl,thought,misc,,"[""thought""]",316
przyjacielem,friend,misc,,"[""friend""]",317
włosy,hair,misc,,"[""hair""]",318
proste,simple,misc,,"[""simple""]",319
prawdziwy,genuine,adjective,,"[""genuine""]",320
nowa,new,adjective,,"[""new""]",321
daje,gives,misc,,"[""gives""]",322
dzieckiem,child,misc,,"[""child""]",323
pewnością,certainly,misc,,"[""certainly""]",324
pytania,questions,noun,,"[""questions""]",325
nienawidzę,I hate,misc,,"[""i hate""]",326
wrócił,returned,misc,,"[""returned""]",327
najlepsze,best,misc,,"[""best""]",328
kobietą,woman,misc,,"[""woman""]",329
ulicy,street,misc,,"[""street""]",330
najlepiej,best,misc,,"[""best""]",331
widać,can be seen,misc,,"[""can be seen""]",332
znajdę,I find,misc,,"[""i find""]",333
stan,state,misc,,"[""state""]",334
przyjaciele,friends,misc,,"[""friends""]",335
ludźmi,people,misc,,"[""people""]",336
zabierz,take,misc,,"[""take""]",337
jedzenie,eating,noun,,"[""eating""]",338
wracać,return,misc,,"[""return""]",339
zostały,have been,misc,,"[""have been""]",340
powód,reason,misc,,"[""reason""]",341
nigdzie,Nowhere,misc,,"[""nowhere""]",342
kochasz,love,misc,,"[""love""]",343
seks,sex,misc,,"[""sex""]",344
ludziom,people,misc,,"[""people""]",345
próbuję,I'm trying,misc,,"[""i'm trying""]",346
zadzwoń,Call,misc,,"[""call""]",347
sporo,a lot,misc,,"[""a lot"",""lot""]",348
ziemię,land,misc,,"[""land""]",349
potrafię,I can,misc,,"[""i can""]",350
same,alone,misc,,"[""alone""]",351
piękne,beautiful,adjective,,"[""beautiful""]",352
zająć,occupy,verb,,"[""occupy""]",353
przysięgam,swear,misc,,"[""swear""]",354
szpitala,hospital,misc,,"[""hospital""]",355
spokoju,calm,misc,,"[""calm""]",356
słyszałam,heard,misc,,"[""heard""]",357
szczerze,sincerely,adverb,,"[""sincerely""]",358
przestać,cease,misc,,"[""cease""]",359
twarzy,face,misc,,"[""face""]",360
żartujesz,are you kidding,misc,,"[""are you kidding""]",361
pewny,sure,adjective,,"[""sure""]",362
póki,until,misc,,"[""until""]",363
przyjaciółmi,friends,misc,,"[""friends""]",364
tysięcy,thousands,misc,,"[""thousands""]",365
nogi,legs,misc,,"[""legs""]",366
zrobiłaś,you did,misc,,"[""you did""]",367
znalazł,found,misc,,"[""found""]",368
wolno,slowly,misc,,"[""slowly""]",369
mieszka,lives,misc,,"[""lives""]",370
miałaś,you had,misc,,"[""you had""]",371
głos,voice,misc,,"[""voice""]",372
pasuje,fits,misc,,"[""fits""]",373
robił,made,misc,,"[""made""]",374
mogłam,I could,misc,,"[""i could""]",375
otwórz,open,misc,,"[""open""]",376
wyboru,selection,misc,,"[""selection""]",377
zrozumieć,understand,verb,,"[""understand""]",378
chwileczkę,wait a minute,misc,,"[""wait a minute""]",379
każdej,each,misc,,"[""each""]",380
m,m,misc,,"[""m""]",381
powstrzymać,deter,misc,,"[""deter""]",382
tyłu,back,misc,,"[""back""]",383
mogłeś,you could,misc,,"[""you could""]",384
słyszę,hear,misc,,"[""hear""]",385
grać,play,misc,,"[""play""]",386
kolację,dinner,misc,,"[""dinner""]",387
uwielbiam,love,misc,,"[""love""]",388
uciec,flee,misc,,"[""flee""]",389
moglibyśmy,we could,misc,,"[""we could""]",390
zabiję,I'll kill,misc,,"[""i'll kill""]",391
uspokój,calm down,misc,,"[""calm down""]",392
centrum,center,misc,,"[""center""]",393
żony,wives,adjective,,"[""wives""]",394
wreszcie,finally,noun,,"[""finally""]",395
przyjść,come,misc,,"[""come""]",396
y,y,misc,,"[""y""]",397
kolejny,another,adjective,,"[""another""]",398
cel,purpose,misc,,"[""purpose""]",399
dobrego,good,misc,,"[""good""]",400
szczęśliwy,happy,adjective,,"[""happy""]",401
biura,offices,misc,,"[""offices""]",402
kapitan,Captain,misc,,"[""captain""]",403
tacy,such,misc,,"[""such""]",404
mocno,hard,misc,,"[""hard""]",405
musieli,They had to,misc,,"[""they had to""]",406
znaczenia,meanings,noun,,"[""meanings""]",407
trudne,difficult,adjective,,"[""difficult""]",408
świetny,great,adjective,,"[""great""]",409
poszedł,went,misc,,"[""went""]",410
młody,young,misc,,"[""young""]",411
tygodni,weeks,misc,,"[""weeks""]",412
odpowiedź,answer,misc,,"[""answer""]",413
stój,stand,misc,,"[""stand""]",414
bogu,god,misc,,"[""god""]",415
david,david,misc,,"[""david""]",416
szukam,looking for,misc,,"[""looking for""]",417
duży,large,misc,,"[""large""]",418
korekta,correction,misc,,"[""correction""]",419
niektórzy,some,misc,,"[""some""]",420
t,t,misc,,"[""t""]",421
widziałaś,have you seen,misc,,"[""have you seen""]",422
chodźcie,come on,noun,,"[""come on""]",423
gościa,guest,misc,,"[""guest""]",424
żoną,wife,misc,,"[""wife""]",425
części,parts,misc,,"[""parts""]",426
obawiam,concern,misc,,"[""concern""]",427
henry,henry,misc,,"[""henry""]",428
następny,next,adjective,,"[""next""]",429
tygodnie,weeks,adverb,,"[""weeks""]",430
informacje,information,misc,,"[""information""]",431
sekund,seconds,misc,,"[""seconds""]",432
fajnie,cool,adverb,,"[""cool""]",433
pewne,certain,adjective,,"[""certain""]",434
jedyną,the only,misc,,"[""the only"",""only""]",435
wow,wow,misc,,"[""wow""]",436
samej,itself,misc,,"[""itself""]",437
yeah,yeah,misc,,"[""yeah""]",438
wielka,great,misc,,"[""great""]",439
wojny,wars,adjective,,"[""wars""]",440
mocy,powers,misc,,"[""powers""]",441
wieści,news,misc,,"[""news""]",442
ból,pain,misc,,"[""pain""]",443
matką,mother,misc,,"[""mother""]",444
związek,union,misc,,"[""union""]",445
zobaczysz,see,misc,,"[""see""]",446
tony,tons,adjective,,"[""tons""]",447
jakbym,as if,misc,,"[""as if""]",448
dajcie,Give,noun,,"[""give""]",449
żebyśmy,so that,misc,,"[""so that""]",450
pierwszym,first,misc,,"[""first""]",451
górze,top,adverb,,"[""top""]",452
mnóstwo,lots of,noun,,"[""lots of""]",453
ktokolwiek,whoever,misc,,"[""whoever""]",454
jakiego,of which,misc,,"[""of which""]",455
peter,peter,misc,,"[""peter""]",456
przyjaciela,friend,misc,,"[""friend""]",457
reszta,rest,misc,,"[""rest""]",458
lepsze,better,misc,,"[""better""]",459
facetem,guy,misc,,"[""guy""]",460
pozwolę,let me,misc,,"[""let me""]",461
pytań,questions,misc,,"[""questions""]",462
policję,police,misc,,"[""police""]",463
ach,ah,misc,,"[""ah""]",464
hotelu,hotel,misc,,"[""hotel""]",465
stoi,stands,misc,,"[""stands""]",466
łóżka,beds,misc,,"[""beds""]",467
list,letter,misc,,"[""letter""]",468
sądzie,court,misc,,"[""court""]",469
małą,small,misc,,"[""small""]",470
osoba,person,misc,,"[""person""]",471
niesamowite,amazing,misc,,"[""amazing""]",472
zapytać,ask,misc,,"[""ask""]",473
światło,light,misc,,"[""light""]",474
sensu,sense,misc,,"[""sense""]",475
wasz,your,misc,,"[""your""]",476
dostał,got,misc,,"[""got""]",477
los,fate,misc,,"[""fate""]",478
ruszać,launch,misc,,"[""launch""]",479
wiedziała,she knew,misc,,"[""she knew""]",480
prezent,gift,misc,,"[""gift""]",481
nową,new,misc,,"[""new""]",482
resztę,the rest,misc,,"[""the rest"",""rest""]",483
dostałem,got,misc,,"[""got""]",484
ciekawe,interesting,adjective,,"[""interesting""]",485
uwaga,attention,misc,,"[""attention""]",486
l,l,misc,,"[""l""]",487
martwy,dead,adjective,,"[""dead""]",488
jedynym,the only,misc,,"[""the only"",""only""]",489
więzienia,prisons,noun,,"[""prisons""]",490
obiad,dinner,misc,,"[""dinner""]",491
przyszłość,future,noun,,"[""future""]",492
uważa,believes,misc,,"[""believes""]",493
chodziło,was about,misc,,"[""was about""]",494
tyłek,butt,misc,,"[""butt""]",495
potrafi,can,misc,,"[""can""]",496
poszło,went,misc,,"[""went""]",497
osoby,persons,misc,,"[""persons""]",498
pomiędzy,between,misc,,"[""between""]",499
walki,fights,misc,,"[""fights""]",500
wspaniałe,great,misc,,"[""great""]",501
szukać,look for,misc,,"[""look for""]",502
rodziców,parents,misc,,"[""parents""]",503
związku,relationship,misc,,"[""relationship""]",504
zobaczę,see,misc,,"[""see""]",505
twoi,your,misc,,"[""your""]",506
kobietę,woman,misc,,"[""woman""]",507
danny,danny,adjective,,"[""danny""]",508
jorku,york,misc,,"[""york""]",509
dobrą,good,misc,,"[""good""]",510
aaccff,aaccff,misc,,"[""aaccff""]",511
dostaniesz,get,misc,,"[""get""]",512
zaczął,started,misc,,"[""started""]",513
martwić,worry,verb,,"[""worry""]",514
szansa,opportunity,misc,,"[""opportunity""]",515
pójdziesz,go,misc,,"[""go""]",516
nieprawda,untrue,misc,,"[""untrue""]",517
james,james,misc,,"[""james""]",518
system,system,misc,,"[""system""]",519
sen,sleep,misc,,"[""sleep""]",520
ben,ben,misc,,"[""ben""]",521
zabije,will kill,misc,,"[""will kill""]",522
całej,whole,misc,,"[""whole""]",523
widzi,sees,misc,,"[""sees""]",524
ślub,wedding,misc,,"[""wedding""]",525
jimmy,jimmy,misc,,"[""jimmy""]",526
zajmie,will take,misc,,"[""will take""]",527
sytuacji,situations,misc,,"[""situations""]",528
niezły,nice,misc,,"[""nice""]",529
wierzysz,you believe,misc,,"[""you believe""]",530
szpitalu,hospital,misc,,"[""hospital""]",531
zatrzymaj,stop,misc,,"[""stop""]",532
szef,head of,misc,,"[""head of""]",533
częścią,part of,misc,,"[""part of""]",534
własne,own,adjective,,"[""own""]",535
mowy,speech,adjective,,"[""speech""]",536
moc,power,misc,,"[""power""]",537
kobiet,women,misc,,"[""women""]",538
it,it,misc,,"[""it""]",539
coraz,increasingly,misc,,"[""increasingly""]",540
skończyć,finish,verb,,"[""finish""]",541
gry,games,misc,,"[""games""]",542
dzieciak,kid,misc,,"[""kid""]",543
gotowe,ready,adjective,,"[""ready""]",544
jedyny,only,adjective,,"[""only""]",545
próbował,tried,misc,,"[""tried""]",546
patrzeć,look,verb,,"[""look""]",547
mogło,could,misc,,"[""could""]",548
jedyne,the only,adjective,,"[""the only"",""only""]",549
chcieli,wanted,misc,,"[""wanted""]",550
pamiętaj,remember,misc,,"[""remember""]",551
ofiary,victims,misc,,"[""victims""]",552
pójdzie,will go,misc,,"[""will go""]",553
miesiąc,month,misc,,"[""month""]",554
pomogę,I will help,misc,,"[""i will help""]",555
skończy,will finish,misc,,"[""will finish""]",556
miły,nice,misc,,"[""nice""]",557
zamierzasz,intend to,misc,,"[""intend to""]",558
słuchać,listen to,misc,,"[""listen to""]",559
lepszy,better,misc,,"[""better""]",560
wypadku,accident,misc,,"[""accident""]",561
siły,forces,misc,,"[""forces""]",562
stara,old,misc,,"[""old""]",563
interes,business,misc,,"[""business""]",564
dna,bottoms,adjective,,"[""bottoms""]",565
jedź,go,misc,,"[""go""]",566
zdanie,phrase,noun,,"[""phrase""]",567
przyjęcie,adoption,noun,,"[""adoption""]",568
zjeść,eat,misc,,"[""eat""]",569
usłyszeć,hear,verb,,"[""hear""]",570
przejść,pass,misc,,"[""pass""]",571
robotę,job,misc,,"[""job""]",572
dowód,proof,misc,,"[""proof""]",573
próbowałem,I tried,misc,,"[""i tried""]",574
paul,paul,misc,,"[""paul""]",575
jakbyś,as if you,misc,,"[""as if you""]",576
wstawaj,get up,misc,,"[""get up""]",577
robicie,you do,noun,,"[""you do""]",578
wokół,around,misc,,"[""around""]",579
jeść,eat,misc,,"[""eat""]",580
mary,mary,misc,,"[""mary""]",581
max,max,misc,,"[""max""]",582
rodzaju,kind of,misc,,"[""kind of""]",583
stylu,style,misc,,"[""style""]",584
pójdziemy,we'll go,misc,,"[""we'll go""]",585
odpowiedzi,answers,misc,,"[""answers""]",586
wybór,selection,misc,,"[""selection""]",587
milionów,millions,misc,,"[""millions""]",588
pomyśl,think,misc,,"[""think""]",589
dosyć,pretty,verb,,"[""pretty""]",590
duże,large,misc,,"[""large""]",591
dzieciaki,kids,misc,,"[""kids""]",592
wspaniały,wonderful,misc,,"[""wonderful""]",593
powiedzieli,said,misc,,"[""said""]",594
usiądź,sit,misc,,"[""sit""]",595
staram,I try,misc,,"[""i try""]",596
najwyraźniej,apparently,misc,,"[""apparently""]",597
chronić,conserve,verb,,"[""conserve""]",598
byłby,would be,misc,,"[""would be""]",599
morderstwo,murder,noun,,"[""murder""]",600
wysoki,high,misc,,"[""high""]",601
próbuje,tries,misc,,"[""tries""]",602
otworzyć,open,verb,,"[""open""]",603
śmieszne,funny,adjective,,"[""funny""]",604
oko,eye,misc,,"[""eye""]",605
ogień,fire,misc,,"[""fire""]",606
celu,purpose,misc,,"[""purpose""]",607
wiedziałeś,did you know,misc,,"[""did you know""]",608
juz,juz,misc,,"[""juz""]",609
prosić,ask,verb,,"[""ask""]",610
miesiące,months,misc,,"[""months""]",611
pies,dog,misc,,"[""dog""]",612
jakimś,some,misc,,"[""some""]",613
nieco,somewhat,misc,,"[""somewhat""]",614
historię,history,misc,,"[""history""]",615
znalazłam,found,misc,,"[""found""]",616
drugie,second,misc,,"[""second""]",617
harry,harry,misc,,"[""harry""]",618
sprawdź,check out,misc,,"[""check out""]",619
komuś,to sb.,misc,,"[""to sb."",""sb.""]",620
statku,ship,misc,,"[""ship""]",621
ależ,but,misc,,"[""but""]",622
drugą,second,misc,,"[""second""]",623
ostatniej,last,misc,,"[""last""]",624
wejdź,enter,misc,,"[""enter""]",625
spoko,cool,misc,,"[""cool""]",626
telefonu,phone,misc,,"[""phone""]",627
samochodzie,car,misc,,"[""car""]",628
jedyna,the only,adjective,,"[""the only"",""only""]",629
stamtąd,from here,misc,,"[""from here""]",630
me,me,misc,,"[""me""]",631
ciąży,pregnancy,misc,,"[""pregnancy""]",632
patrzcie,see,noun,,"[""see""]",633
spraw,matters,misc,,"[""matters""]",634
pracujesz,you work,misc,,"[""you work""]",635
wielkiego,great,misc,,"[""great""]",636
jadę,I'm going,misc,,"[""i'm going""]",637
piękny,beautiful,adjective,,"[""beautiful""]",638
znajdziesz,find,misc,,"[""find""]",639
chłopaka,boyfriend,misc,,"[""boyfriend""]",640
spotkamy,meet,misc,,"[""meet""]",641
brakuje,missing,misc,,"[""missing""]",642
dole,bottom,misc,,"[""bottom""]",643
światła,lights,misc,,"[""lights""]",644
mogłabym,I could,misc,,"[""i could""]",645
boisz,afraid,misc,,"[""afraid""]",646
